"cowcode","location","asciiname","longitude","latitude","event_date","side","numreports","max_scope","max_partviolence","max_secengagement","mean_avg_numparticipants"
616,2465840,"Sidi Bouzid",9.48494,35.03823,2010-12-23,1,1,0,1,2,NA
616,2465840,"Sidi Bouzid",9.48494,35.03823,2010-12-24,1,7,0,2,3,2000
616,2465840,"Sidi Bouzid",9.48494,35.03823,2010-12-25,1,1,0,NA,NA,NA
616,2465840,"Sidi Bouzid",9.48494,35.03823,2010-12-26,1,1,0,1,2,25
616,2465840,"Sidi Bouzid",9.48494,35.03823,2010-12-28,1,1,0,0,NA,200
616,2465840,"Sidi Bouzid",9.48494,35.03823,2011-01-05,1,1,0,1,2,5000
616,2465840,"Sidi Bouzid",9.48494,35.03823,2011-01-07,1,1,0,1,2,NA
616,2465840,"Sidi Bouzid",9.48494,35.03823,2011-01-08,1,1,0,NA,NA,NA
616,2465840,"Sidi Bouzid",9.48494,35.03823,2011-01-14,1,4,0,NA,NA,2375
616,2465840,"Sidi Bouzid",9.48494,35.03823,2011-01-17,1,4,0,NA,2,200
616,2465840,"Sidi Bouzid",9.48494,35.03823,2011-01-18,1,3,0,NA,NA,2000
616,2465840,"Sidi Bouzid",9.48494,35.03823,2011-01-19,1,2,0,NA,NA,NA
616,2465840,"Sidi Bouzid",9.48494,35.03823,2011-01-21,1,1,0,NA,NA,200
616,2465840,"Sidi Bouzid",9.48494,35.03823,2011-01-27,1,6,0,NA,NA,2000
616,2465840,"Sidi Bouzid",9.48494,35.03823,2011-02-04,1,2,0,1,NA,200
616,2465840,"Sidi Bouzid",9.48494,35.03823,2011-02-06,1,1,1,NA,NA,200
616,2465840,"Sidi Bouzid",9.48494,35.03823,2011-03-24,1,1,1,NA,NA,NA
616,2465840,"Sidi Bouzid",9.48494,35.03823,2011-07-17,1,2,0,1,3,NA
616,2465840,"Sidi Bouzid",9.48494,35.03823,2011-10-27,1,5,2,1,2,650
616,2465840,"Sidi Bouzid",9.48494,35.03823,2012-07-26,1,3,1,1,2,575
616,2465840,"Sidi Bouzid",9.48494,35.03823,2012-08-09,1,5,1,1,2,200
616,2465840,"Sidi Bouzid",9.48494,35.03823,2012-08-10,1,1,0,1,2,800
616,2465840,"Sidi Bouzid",9.48494,35.03823,2012-08-14,0,1,0,NA,NA,NA
616,2465840,"Sidi Bouzid",9.48494,35.03823,2012-08-14,1,4,0,NA,NA,1733.33333333333
616,2465840,"Sidi Bouzid",9.48494,35.03823,2012-10-01,1,1,0,NA,NA,200
616,2465840,"Sidi Bouzid",9.48494,35.03823,2012-10-05,1,8,1,1,2,400
616,2465840,"Sidi Bouzid",9.48494,35.03823,2012-10-06,0,1,0,NA,NA,225
616,2465840,"Sidi Bouzid",9.48494,35.03823,2012-12-17,1,4,0,1,1,5000
616,2467454,"Sfax",10.76028,34.74056,2005-03-08,1,1,0,NA,2,NA
616,2467454,"Sfax",10.76028,34.74056,2011-01-02,1,1,0,NA,NA,NA
616,2467454,"Sfax",10.76028,34.74056,2011-01-12,1,6,0,2,2,2000
616,2467454,"Sfax",10.76028,34.74056,2011-01-13,1,2,0,1,3,NA
616,2467454,"Sfax",10.76028,34.74056,2011-01-18,1,2,0,NA,NA,NA
616,2467454,"Sfax",10.76028,34.74056,2011-01-26,1,4,0,NA,NA,18000
616,2467454,"Sfax",10.76028,34.74056,2011-06-22,1,1,2,NA,NA,NA
616,2467454,"Sfax",10.76028,34.74056,2011-08-05,1,1,0,NA,NA,NA
616,2467454,"Sfax",10.76028,34.74056,2012-08-14,1,1,0,NA,NA,1000
616,2467454,"Sfax",10.76028,34.74056,2012-08-23,1,1,2,1,2,60
616,2467454,"Sfax",10.76028,34.74056,2012-12-06,1,1,0,NA,NA,NA
616,2467454,"Sfax",10.76028,34.74056,2012-12-08,3,1,NA,NA,NA,NA
616,2467521,"La Sebala du Mornag",10.29195,36.67931,2010-12-28,1,1,0,NA,NA,NA
616,2468018,"Kebili",8.96903,33.70439,2011-02-05,1,3,1,1,3,NA
616,2468018,"Kebili",8.96903,33.70439,2011-02-06,1,1,1,1,3,NA
616,2468285,"El Fahs",9.90651,36.37419,2012-09-10,1,1,2,1,NA,NA
616,2468353,"Gafsa",8.78417,34.425,2005-03-08,1,1,0,NA,2,NA
616,2468353,"Gafsa",8.78417,34.425,2008-06-06,1,3,1,2,3,NA
616,2468353,"Gafsa",8.78417,34.425,2008-07-29,1,1,1,NA,2,NA
616,2468353,"Gafsa",8.78417,34.425,2011-01-07,1,1,0,NA,NA,NA
616,2468353,"Gafsa",8.78417,34.425,2011-01-14,1,3,0,NA,NA,NA
616,2468353,"Gafsa",8.78417,34.425,2011-02-05,1,2,1,NA,NA,NA
616,2468353,"Gafsa",8.78417,34.425,2011-03-05,1,1,0,1,NA,NA
616,2468353,"Gafsa",8.78417,34.425,2011-11-23,1,1,0,NA,NA,NA
616,2468353,"Gafsa",8.78417,34.425,2012-04-16,3,1,NA,1,2,NA
616,2468353,"Gafsa",8.78417,34.425,2012-04-18,3,1,NA,1,2,NA
616,2468353,"Gafsa",8.78417,34.425,2012-09-09,1,2,0,NA,NA,200
616,2468353,"Gafsa",8.78417,34.425,2012-12-06,1,1,0,NA,NA,200
616,2468353,"Gafsa",8.78417,34.425,2012-12-20,1,1,0,NA,NA,200
616,2468369,"Gabes",10.0982,33.88146,2011-01-12,1,1,0,1,2,NA
616,2468369,"Gabes",10.0982,33.88146,2012-10-22,1,1,1,1,2,800
616,2468579,"Nabeul",10.73763,36.45606,2011-01-12,1,1,0,1,2,NA
616,2469264,"Menzel Bourguiba",9.78594,37.15368,2011-07-17,1,1,0,1,NA,NA
616,2469274,"Manouba",10.09721,36.80803,2011-11-28,1,1,0,NA,NA,NA
616,2469274,"Manouba",10.09721,36.80803,2012-10-25,3,1,NA,NA,NA,NA
616,2469341,"Maktar",9.20072,35.85798,2010-12-27,1,1,0,NA,NA,NA
616,2469341,"Maktar",9.20072,35.85798,2011-01-07,1,1,0,NA,1,NA
616,2469473,"Medenine",10.50548,33.35495,2011-01-12,1,1,0,1,2,NA
616,2469473,"Medenine",10.50548,33.35495,2011-02-08,1,1,2,NA,NA,NA
616,2470088,"Jendouba",8.78024,36.50114,2012-06-13,1,1,0,1,2,NA
616,2470304,"Haouita el Rhezala",9.4,35.08333,2011-01-13,1,1,0,1,2,NA
616,2470384,"Houmt Souk",10.85745,33.87576,2012-10-06,1,1,2,2,2,NA
616,2470384,"Houmt Souk",10.85745,33.87576,2012-12-22,0,2,0,1,2,200
616,2470789,"Haidra",8.44412,35.56626,2011-07-06,1,2,2,1,NA,200
616,2471055,"Fouchana",10.1685,36.70048,2011-01-04,1,1,0,0,1,1000
616,2471287,"Douz",9.0203,33.46632,2011-01-11,1,1,0,1,3,NA
616,2471287,"Douz",9.0203,33.46632,2011-01-12,0,1,0,1,3,NA
616,2471287,"Douz",9.0203,33.46632,2011-01-12,1,6,0,1,3,NA
616,2471287,"Douz",9.0203,33.46632,2011-01-13,1,2,0,1,3,NA
616,2472431,"Ben Gardane",11.21965,33.13783,2010-12-26,1,1,0,NA,NA,NA
616,2472431,"Ben Gardane",11.21965,33.13783,2011-01-19,1,1,0,NA,NA,NA
616,2472431,"Ben Gardane",11.21965,33.13783,2011-07-15,1,1,0,NA,NA,NA
616,2472667,"Barkouk",10.85191,33.8508,2012-12-01,1,2,1,1,2,NA
616,2472675,"Le Bardo",10.14056,36.80917,2012-04-27,1,1,0,NA,NA,NA
616,2472706,"Bizerte",9.87391,37.27442,2005-03-08,1,1,0,NA,2,NA
616,2472706,"Bizerte",9.87391,37.27442,2008-07-25,1,1,0,NA,2,NA
616,2472706,"Bizerte",9.87391,37.27442,2009-10-08,1,1,2,NA,NA,NA
616,2472706,"Bizerte",9.87391,37.27442,2011-01-31,1,1,0,NA,NA,NA
616,2472706,"Bizerte",9.87391,37.27442,2012-08-17,3,1,NA,1,2,200
616,2472738,"Beni Aichoun",10.84157,36.57587,2010-12-27,1,1,0,NA,NA,40
616,2473189,"Saida",9.96963,36.8283,2011-01-07,1,1,0,2,2,NA
616,2473229,"Chebba",11.115,35.23722,2011-01-06,1,1,0,NA,NA,NA
616,2473229,"Chebba",11.115,35.23722,2011-01-09,1,1,0,NA,2,NA
616,2473257,"Ar Rudayyif",8.15549,34.3827,2008-06-06,1,4,1,2,3,NA
616,2473257,"Ar Rudayyif",8.15549,34.3827,2008-06-06,3,1,NA,NA,3,NA
616,2473257,"Ar Rudayyif",8.15549,34.3827,2008-07-25,1,1,1,NA,2,NA
616,2473257,"Ar Rudayyif",8.15549,34.3827,2008-07-27,1,1,1,NA,NA,500
616,2473257,"Ar Rudayyif",8.15549,34.3827,2010-12-27,1,1,0,NA,NA,NA
616,2473257,"Ar Rudayyif",8.15549,34.3827,2011-01-03,1,1,0,NA,NA,NA
616,2473258,"Er Regueb",9.78654,34.85932,2011-01-08,1,1,0,NA,3,NA
616,2473258,"Er Regueb",9.78654,34.85932,2011-01-09,1,2,0,NA,3,NA
616,2473258,"Er Regueb",9.78654,34.85932,2011-01-10,1,3,0,1,2,NA
616,2473258,"Er Regueb",9.78654,34.85932,2011-01-14,1,2,0,0,NA,700
616,2473258,"Er Regueb",9.78654,34.85932,2011-01-16,1,1,0,0,2,1500
616,2473258,"Er Regueb",9.78654,34.85932,2011-01-17,1,2,0,NA,NA,NA
616,2473258,"Er Regueb",9.78654,34.85932,2011-01-18,1,1,0,NA,NA,NA
616,2473258,"Er Regueb",9.78654,34.85932,2011-01-19,1,1,0,NA,NA,NA
616,2473258,"Er Regueb",9.78654,34.85932,2011-10-27,1,1,0,NA,NA,NA
616,2473449,"Kairouan",10.09633,35.6781,2010-12-26,1,1,0,NA,NA,NA
616,2473449,"Kairouan",10.09633,35.6781,2011-01-07,1,1,0,NA,NA,NA
616,2473449,"Kairouan",10.09633,35.6781,2011-01-13,1,1,0,0,3,NA
616,2473449,"Kairouan",10.09633,35.6781,2011-01-14,1,3,0,NA,NA,NA
616,2473449,"Kairouan",10.09633,35.6781,2011-01-31,1,1,0,NA,NA,NA
616,2473449,"Kairouan",10.09633,35.6781,2012-08-16,3,1,NA,NA,NA,NA
616,2473457,"Kasserine",8.83651,35.16758,2010-12-22,1,1,0,NA,NA,NA
616,2473457,"Kasserine",8.83651,35.16758,2010-12-27,1,2,0,NA,NA,NA
616,2473457,"Kasserine",8.83651,35.16758,2011-01-06,1,1,0,NA,NA,NA
616,2473457,"Kasserine",8.83651,35.16758,2011-01-08,1,4,0,1,3,NA
616,2473457,"Kasserine",8.83651,35.16758,2011-01-09,1,4,0,1,3,NA
616,2473457,"Kasserine",8.83651,35.16758,2011-01-10,1,6,0,1,3,NA
616,2473457,"Kasserine",8.83651,35.16758,2011-01-11,1,2,0,1,2,NA
616,2473457,"Kasserine",8.83651,35.16758,2011-01-12,1,2,0,NA,NA,NA
616,2473457,"Kasserine",8.83651,35.16758,2011-01-18,1,1,0,NA,NA,NA
616,2473457,"Kasserine",8.83651,35.16758,2011-01-19,1,1,0,NA,NA,NA
616,2473457,"Kasserine",8.83651,35.16758,2011-01-31,1,1,0,NA,NA,200
616,2473457,"Kasserine",8.83651,35.16758,2011-02-01,1,1,0,NA,NA,200
616,2473457,"Kasserine",8.83651,35.16758,2011-04-18,1,1,0,NA,NA,NA
616,2473457,"Kasserine",8.83651,35.16758,2011-11-23,1,3,0,1,2,2000
616,2473457,"Kasserine",8.83651,35.16758,2012-09-08,1,1,1,NA,NA,25
616,2473457,"Kasserine",8.83651,35.16758,2012-10-01,1,1,0,NA,NA,NA
616,2473457,"Kasserine",8.83651,35.16758,2012-12-06,1,1,0,NA,NA,NA
616,2473493,"Monastir",10.82617,35.77799,2011-02-08,1,1,2,NA,NA,NA
616,2473493,"Monastir",10.82617,35.77799,2012-09-12,3,1,NA,NA,NA,200
616,2473513,"El Maknassi",9.60815,34.60433,2012-10-05,1,1,1,NA,NA,NA
616,2473517,"Metlaoui",8.40157,34.32081,2011-03-10,1,1,0,1,3,NA
616,2473517,"Metlaoui",8.40157,34.32081,2011-06-03,3,1,NA,3,2,NA
616,2473517,"Metlaoui",8.40157,34.32081,2011-06-04,3,1,NA,3,NA,NA
616,2473626,"Kram",10.31667,36.83333,2011-01-13,1,1,0,1,3,NA
616,2473634,"El Kef",8.70486,36.17424,2011-02-05,1,3,2,1,3,766.666666666667
616,2473634,"El Kef",8.70486,36.17424,2011-02-06,1,4,1,1,3,200
616,2473634,"El Kef",8.70486,36.17424,2012-05-24,1,1,0,1,2,200
616,2473634,"El Kef",8.70486,36.17424,2012-11-30,1,1,0,NA,NA,NA
616,2473744,"Hammamet",10.61667,36.4,2011-01-12,1,1,0,NA,3,NA
616,2473744,"Hammamet",10.61667,36.4,2011-01-13,1,3,0,1,NA,NA
620,81302,"Tobruk",23.97639,32.08361,2011-02-25,1,1,0,NA,NA,NA
620,87205,"Darnah",22.63669,32.76704,2011-02-17,1,1,0,NA,2,NA
620,87205,"Darnah",22.63669,32.76704,2011-09-20,1,1,2,NA,NA,200
620,87205,"Darnah",22.63669,32.76704,2012-09-21,1,1,0,NA,NA,NA
620,88319,"Benghazi",20.06859,32.11486,2011-02-15,1,23,1,1,2,200
620,88319,"Benghazi",20.06859,32.11486,2011-02-16,0,3,1,2,2,NA
620,88319,"Benghazi",20.06859,32.11486,2011-02-16,1,5,1,2,2,NA
620,88319,"Benghazi",20.06859,32.11486,2011-02-17,1,17,1,1,3,800
620,88319,"Benghazi",20.06859,32.11486,2011-02-18,1,15,0,1,3,2000
620,88319,"Benghazi",20.06859,32.11486,2011-02-19,1,16,0,1,3,50000
620,88319,"Benghazi",20.06859,32.11486,2011-02-20,1,9,0,1,3,9666.66666666667
620,88319,"Benghazi",20.06859,32.11486,2011-02-21,1,2,0,1,2,NA
620,88319,"Benghazi",20.06859,32.11486,2011-02-23,1,1,0,NA,NA,NA
620,88319,"Benghazi",20.06859,32.11486,2011-03-11,1,4,0,NA,NA,10000
620,88319,"Benghazi",20.06859,32.11486,2011-03-12,1,1,0,NA,NA,2000
620,88319,"Benghazi",20.06859,32.11486,2011-03-17,1,1,0,NA,NA,NA
620,88319,"Benghazi",20.06859,32.11486,2011-03-23,1,1,0,NA,NA,2000
620,88319,"Benghazi",20.06859,32.11486,2011-05-01,1,1,0,NA,NA,NA
620,88319,"Benghazi",20.06859,32.11486,2011-07-06,1,1,0,NA,NA,2000
620,88319,"Benghazi",20.06859,32.11486,2011-10-23,0,3,1,NA,NA,15000
620,88319,"Benghazi",20.06859,32.11486,2011-10-28,1,1,0,NA,NA,200
620,88319,"Benghazi",20.06859,32.11486,2011-11-23,1,1,1,NA,NA,NA
620,88319,"Benghazi",20.06859,32.11486,2011-12-11,1,1,0,NA,NA,200
620,88319,"Benghazi",20.06859,32.11486,2011-12-12,1,6,1,NA,NA,200
620,88319,"Benghazi",20.06859,32.11486,2011-12-13,0,2,0,NA,NA,3000
620,88319,"Benghazi",20.06859,32.11486,2011-12-13,1,2,0,NA,NA,2750
620,88319,"Benghazi",20.06859,32.11486,2012-01-20,1,1,0,NA,NA,3000
620,88319,"Benghazi",20.06859,32.11486,2012-01-21,1,9,0,1,2,920
620,88319,"Benghazi",20.06859,32.11486,2012-01-22,1,2,0,NA,NA,3500
620,88319,"Benghazi",20.06859,32.11486,2012-03-05,0,1,0,NA,NA,NA
620,88319,"Benghazi",20.06859,32.11486,2012-03-09,0,2,0,NA,NA,2000
620,88319,"Benghazi",20.06859,32.11486,2012-03-09,3,3,NA,NA,NA,2000
620,88319,"Benghazi",20.06859,32.11486,2012-03-14,1,1,0,NA,NA,NA
620,88319,"Benghazi",20.06859,32.11486,2012-03-16,0,1,0,NA,NA,NA
620,88319,"Benghazi",20.06859,32.11486,2012-03-16,1,3,0,NA,NA,2000
620,88319,"Benghazi",20.06859,32.11486,2012-04-06,1,1,0,NA,NA,200
620,88319,"Benghazi",20.06859,32.11486,2012-04-27,0,1,2,NA,NA,NA
620,88319,"Benghazi",20.06859,32.11486,2012-05-12,0,1,1,NA,NA,NA
620,88319,"Benghazi",20.06859,32.11486,2012-06-06,1,1,0,NA,NA,2000
620,88319,"Benghazi",20.06859,32.11486,2012-06-07,0,1,2,NA,NA,25
620,88319,"Benghazi",20.06859,32.11486,2012-06-07,1,2,0,NA,NA,225
620,88319,"Benghazi",20.06859,32.11486,2012-06-12,1,1,0,NA,NA,25
620,88319,"Benghazi",20.06859,32.11486,2012-06-15,0,1,0,NA,NA,NA
620,88319,"Benghazi",20.06859,32.11486,2012-06-17,1,1,0,NA,NA,25
620,88319,"Benghazi",20.06859,32.11486,2012-06-22,1,1,0,NA,NA,NA
620,88319,"Benghazi",20.06859,32.11486,2012-07-01,1,7,0,1,NA,NA
620,88319,"Benghazi",20.06859,32.11486,2012-07-02,0,1,0,NA,NA,2000
620,88319,"Benghazi",20.06859,32.11486,2012-07-07,0,1,0,NA,NA,NA
620,88319,"Benghazi",20.06859,32.11486,2012-07-07,1,1,0,NA,NA,200
620,88319,"Benghazi",20.06859,32.11486,2012-08-03,1,1,2,NA,NA,NA
620,88319,"Benghazi",20.06859,32.11486,2012-09-21,1,2,0,NA,NA,2000
620,88319,"Benghazi",20.06859,32.11486,2012-09-21,3,13,NA,1,NA,21420
620,88319,"Benghazi",20.06859,32.11486,2012-09-22,3,1,NA,NA,NA,NA
620,88319,"Benghazi",20.06859,32.11486,2012-09-23,0,1,1,3,NA,NA
620,88319,"Benghazi",20.06859,32.11486,2012-09-24,1,1,0,NA,NA,NA
620,88319,"Benghazi",20.06859,32.11486,2012-09-28,1,1,0,NA,1,200
620,88319,"Benghazi",20.06859,32.11486,2012-10-21,1,1,0,1,NA,400
620,88319,"Benghazi",20.06859,32.11486,2012-10-21,3,1,NA,2,NA,NA
620,88319,"Benghazi",20.06859,32.11486,2012-11-02,1,1,0,NA,NA,600
620,88319,"Benghazi",20.06859,32.11486,2012-11-27,1,1,0,NA,NA,200
620,88319,"Benghazi",20.06859,32.11486,2012-12-28,0,3,0,NA,NA,1100
620,88903,"Al Marj",20.83174,32.48798,2012-11-27,1,1,0,NA,NA,25
620,89055,"Al Bayda'",21.75506,32.76272,2011-02-16,1,5,0,1,3,200
620,89055,"Al Bayda'",21.75506,32.76272,2011-02-17,1,10,0,3,3,2012.5
620,89055,"Al Bayda'",21.75506,32.76272,2011-02-18,1,1,0,NA,2,NA
620,89055,"Al Bayda'",21.75506,32.76272,2012-03-07,0,1,0,NA,NA,NA
620,89055,"Al Bayda'",21.75506,32.76272,2012-06-26,1,1,0,NA,NA,NA
620,89055,"Al Bayda'",21.75506,32.76272,2012-11-26,1,1,0,1,NA,NA
620,89113,"Ajdabiya",20.22625,30.75545,2011-11-23,1,1,1,NA,NA,NA
620,2208425,"Zuwarah",12.08199,32.9312,2011-02-24,1,1,0,NA,NA,NA
620,2208425,"Zuwarah",12.08199,32.9312,2011-03-14,1,1,0,NA,3,NA
620,2208485,"Zliten",14.56874,32.46739,2011-07-15,0,1,0,NA,NA,10000
620,2208485,"Zliten",14.56874,32.46739,2011-07-27,0,1,0,NA,NA,NA
620,2210247,"Tripoli",13.18746,32.87519,2004-03-30,0,1,2,1,2,200
620,2210247,"Tripoli",13.18746,32.87519,2006-01-02,1,1,2,0,NA,130
620,2210247,"Tripoli",13.18746,32.87519,2006-10-04,1,2,2,NA,3,190
620,2210247,"Tripoli",13.18746,32.87519,2011-02-17,0,5,0,NA,NA,200
620,2210247,"Tripoli",13.18746,32.87519,2011-02-18,1,1,0,NA,2,NA
620,2210247,"Tripoli",13.18746,32.87519,2011-02-20,1,17,0,1,3,5155
620,2210247,"Tripoli",13.18746,32.87519,2011-02-21,1,13,0,1,3,NA
620,2210247,"Tripoli",13.18746,32.87519,2011-02-22,0,1,0,NA,NA,NA
620,2210247,"Tripoli",13.18746,32.87519,2011-02-22,1,1,0,1,2,NA
620,2210247,"Tripoli",13.18746,32.87519,2011-02-25,0,7,0,NA,NA,466.666666666667
620,2210247,"Tripoli",13.18746,32.87519,2011-02-25,1,10,0,NA,3,2000
620,2210247,"Tripoli",13.18746,32.87519,2011-02-28,1,1,0,NA,2,300
620,2210247,"Tripoli",13.18746,32.87519,2011-03-02,0,1,0,NA,NA,NA
620,2210247,"Tripoli",13.18746,32.87519,2011-03-03,1,1,0,NA,2,NA
620,2210247,"Tripoli",13.18746,32.87519,2011-03-04,0,2,0,NA,NA,1050
620,2210247,"Tripoli",13.18746,32.87519,2011-03-04,1,11,0,1,2,500
620,2210247,"Tripoli",13.18746,32.87519,2011-03-06,0,4,0,NA,NA,2500
620,2210247,"Tripoli",13.18746,32.87519,2011-04-07,0,1,0,NA,NA,NA
620,2210247,"Tripoli",13.18746,32.87519,2011-04-14,0,1,0,NA,NA,200
620,2210247,"Tripoli",13.18746,32.87519,2011-05-01,0,1,0,1,NA,NA
620,2210247,"Tripoli",13.18746,32.87519,2011-05-31,0,1,1,NA,NA,NA
620,2210247,"Tripoli",13.18746,32.87519,2011-06-03,0,1,1,NA,NA,NA
620,2210247,"Tripoli",13.18746,32.87519,2011-06-07,0,1,1,NA,NA,NA
620,2210247,"Tripoli",13.18746,32.87519,2011-06-17,0,1,0,NA,NA,NA
620,2210247,"Tripoli",13.18746,32.87519,2011-06-27,0,1,0,NA,NA,NA
620,2210247,"Tripoli",13.18746,32.87519,2011-07-01,0,1,0,NA,NA,NA
620,2210247,"Tripoli",13.18746,32.87519,2011-07-08,0,1,0,NA,NA,2000
620,2210247,"Tripoli",13.18746,32.87519,2011-07-26,0,1,0,NA,NA,NA
620,2210247,"Tripoli",13.18746,32.87519,2011-08-21,1,1,0,NA,NA,NA
620,2210247,"Tripoli",13.18746,32.87519,2011-10-03,0,1,0,NA,NA,400
620,2210247,"Tripoli",13.18746,32.87519,2011-10-19,3,1,NA,NA,NA,100
620,2210247,"Tripoli",13.18746,32.87519,2011-11-09,1,1,2,NA,NA,NA
620,2210247,"Tripoli",13.18746,32.87519,2011-11-10,1,1,1,NA,NA,NA
620,2210247,"Tripoli",13.18746,32.87519,2011-11-25,1,1,0,NA,NA,25
620,2210247,"Tripoli",13.18746,32.87519,2011-11-26,1,1,0,NA,NA,60
620,2210247,"Tripoli",13.18746,32.87519,2011-11-27,1,3,0,0,NA,250
620,2210247,"Tripoli",13.18746,32.87519,2011-12-06,1,2,2,NA,NA,25
620,2210247,"Tripoli",13.18746,32.87519,2011-12-07,1,4,2,NA,NA,156.25
620,2210247,"Tripoli",13.18746,32.87519,2011-12-08,1,3,2,NA,NA,200
620,2210247,"Tripoli",13.18746,32.87519,2012-01-06,1,1,0,NA,NA,NA
620,2210247,"Tripoli",13.18746,32.87519,2012-01-28,1,1,0,NA,NA,25
620,2210247,"Tripoli",13.18746,32.87519,2012-02-07,1,1,0,NA,NA,NA
620,2210247,"Tripoli",13.18746,32.87519,2012-03-05,0,1,0,NA,NA,200
620,2210247,"Tripoli",13.18746,32.87519,2012-03-06,1,1,0,NA,NA,NA
620,2210247,"Tripoli",13.18746,32.87519,2012-03-07,0,1,0,NA,NA,NA
620,2210247,"Tripoli",13.18746,32.87519,2012-03-09,0,1,0,NA,NA,2000
620,2210247,"Tripoli",13.18746,32.87519,2012-03-09,1,1,0,NA,NA,NA
620,2210247,"Tripoli",13.18746,32.87519,2012-03-09,3,2,NA,NA,NA,1100
620,2210247,"Tripoli",13.18746,32.87519,2012-03-10,3,1,NA,NA,NA,NA
620,2210247,"Tripoli",13.18746,32.87519,2012-03-12,3,1,NA,NA,NA,25
620,2210247,"Tripoli",13.18746,32.87519,2012-05-01,1,1,1,NA,NA,25
620,2210247,"Tripoli",13.18746,32.87519,2012-05-08,1,4,1,3,3,200
620,2210247,"Tripoli",13.18746,32.87519,2012-05-12,0,1,1,NA,NA,2000
620,2210247,"Tripoli",13.18746,32.87519,2012-05-14,1,2,0,NA,NA,100
620,2210247,"Tripoli",13.18746,32.87519,2012-05-15,1,1,0,NA,NA,25
620,2210247,"Tripoli",13.18746,32.87519,2012-05-20,1,1,0,NA,NA,NA
620,2210247,"Tripoli",13.18746,32.87519,2012-06-27,1,1,0,NA,NA,4500
620,2210247,"Tripoli",13.18746,32.87519,2012-07-07,0,1,0,NA,NA,2000
620,2210247,"Tripoli",13.18746,32.87519,2012-07-13,3,1,NA,NA,NA,NA
620,2210247,"Tripoli",13.18746,32.87519,2012-08-26,1,1,0,NA,NA,NA
620,2210247,"Tripoli",13.18746,32.87519,2012-08-27,1,2,0,NA,NA,25
620,2210247,"Tripoli",13.18746,32.87519,2012-09-09,1,1,0,NA,NA,NA
620,2210247,"Tripoli",13.18746,32.87519,2012-09-28,0,3,0,NA,NA,200
620,2210247,"Tripoli",13.18746,32.87519,2012-10-04,1,7,0,NA,NA,100
620,2210247,"Tripoli",13.18746,32.87519,2012-10-07,3,1,NA,NA,NA,1000
620,2210247,"Tripoli",13.18746,32.87519,2012-10-18,1,1,0,NA,NA,200
620,2210247,"Tripoli",13.18746,32.87519,2012-10-21,1,4,0,2,2,300
620,2210247,"Tripoli",13.18746,32.87519,2012-10-22,1,1,0,1,NA,500
620,2210247,"Tripoli",13.18746,32.87519,2012-10-30,1,1,0,NA,2,25
620,2210247,"Tripoli",13.18746,32.87519,2012-11-01,1,1,0,NA,NA,200
620,2210247,"Tripoli",13.18746,32.87519,2012-11-02,1,1,0,1,NA,200
620,2210554,"Sirte",16.58866,31.20892,2011-02-17,0,1,0,NA,NA,NA
620,2210554,"Sirte",16.58866,31.20892,2011-06-14,0,1,2,NA,NA,NA
620,2210554,"Sirte",16.58866,31.20892,2011-06-29,0,1,0,NA,NA,NA
620,2210554,"Sirte",16.58866,31.20892,2011-12-15,1,1,1,0,NA,NA
620,2212775,"Sabha",14.42832,27.03766,2011-02-17,0,1,0,NA,NA,NA
620,2212775,"Sabha",14.42832,27.03766,2011-06-10,1,1,0,NA,2,NA
620,2212775,"Sabha",14.42832,27.03766,2011-06-11,1,1,0,NA,2,NA
620,2214813,"Bab al `Aziziyah",13.16822,32.87814,2011-04-03,0,1,0,NA,NA,NA
620,2214813,"Bab al `Aziziyah",13.16822,32.87814,2011-04-04,0,1,0,NA,NA,NA
620,2214813,"Bab al `Aziziyah",13.16822,32.87814,2011-04-08,0,1,0,NA,NA,NA
620,2214813,"Bab al `Aziziyah",13.16822,32.87814,2011-04-26,0,1,0,NA,NA,NA
620,2214813,"Bab al `Aziziyah",13.16822,32.87814,2011-05-19,0,1,0,NA,NA,NA
620,2214813,"Bab al `Aziziyah",13.16822,32.87814,2011-06-12,0,1,0,NA,NA,NA
620,2214813,"Bab al `Aziziyah",13.16822,32.87814,2011-06-14,0,1,0,NA,NA,NA
620,2214813,"Bab al `Aziziyah",13.16822,32.87814,2011-06-22,0,1,0,NA,NA,NA
